날짜,강동구,Car registration
2017-02-10,136558.0,3116256.0
2017-02-11,136558.0,3116256.0
2017-02-12,136558.0,3116256.0
2017-02-13,136558.0,3116256.0
2017-02-14,136558.0,3116256.0
2017-02-15,136558.0,3116256.0
2017-02-16,136558.0,3116256.0
2017-02-17,136558.0,3116256.0
2017-02-18,136558.0,3116256.0
2017-02-19,136558.0,3116256.0
2017-02-20,136558.0,3116256.0
2017-02-21,136558.0,3116256.0
2017-02-22,136558.0,3116256.0
2017-02-23,136558.0,3116256.0
2017-02-24,136558.0,3116256.0
2017-02-25,136558.0,3116256.0
2017-02-26,136558.0,3116256.0
2017-02-27,136558.0,3116256.0
2017-02-28,136558.0,3116256.0
2017-03-01,136558.0,3116256.0
2017-03-02,136558.0,3116256.0
2017-03-03,136558.0,3116256.0
2017-03-04,136558.0,3116256.0
2017-03-05,136558.0,3116256.0
2017-03-06,136558.0,3116256.0
2017-03-07,136558.0,3116256.0
2017-03-08,136558.0,3116256.0
2017-03-09,136558.0,3116256.0
2017-03-10,136558.0,3116256.0
2017-03-11,136558.0,3116256.0
2017-03-12,136558.0,3116256.0
2017-03-13,136558.0,3116256.0
2017-03-14,136558.0,3116256.0
2017-03-15,136558.0,3116256.0
2017-03-16,136558.0,3116256.0
2017-03-17,136558.0,3116256.0
2017-03-18,136558.0,3116256.0
2017-03-19,136558.0,3116256.0
2017-03-20,136558.0,3116256.0
2017-03-21,136558.0,3116256.0
2017-03-22,136558.0,3116256.0
2017-03-23,136558.0,3116256.0
2017-03-24,136558.0,3116256.0
2017-03-25,136558.0,3116256.0
2017-03-26,136558.0,3116256.0
2017-03-27,136558.0,3116256.0
2017-03-28,136558.0,3116256.0
2017-03-29,136558.0,3116256.0
2017-03-30,136558.0,3116256.0
2017-03-31,136558.0,3116256.0
2017-04-01,136558.0,3116256.0
2017-04-02,136558.0,3116256.0
2017-04-03,136558.0,3116256.0
2017-04-04,136558.0,3116256.0
2017-04-05,136558.0,3116256.0
2017-04-06,136558.0,3116256.0
2017-04-07,136558.0,3116256.0
2017-04-08,136558.0,3116256.0
2017-04-09,136558.0,3116256.0
2017-04-10,136558.0,3116256.0
2017-04-11,136558.0,3116256.0
2017-04-12,136558.0,3116256.0
2017-04-13,136558.0,3116256.0
2017-04-14,136558.0,3116256.0
2017-04-15,136558.0,3116256.0
2017-04-16,136558.0,3116256.0
2017-04-17,136558.0,3116256.0
2017-04-18,136558.0,3116256.0
2017-04-19,136558.0,3116256.0
2017-04-20,136558.0,3116256.0
2017-04-21,136558.0,3116256.0
2017-04-22,136558.0,3116256.0
2017-04-23,136558.0,3116256.0
2017-04-24,136558.0,3116256.0
2017-04-25,136558.0,3116256.0
2017-04-26,136558.0,3116256.0
2017-04-27,136558.0,3116256.0
2017-04-28,136558.0,3116256.0
2017-04-29,136558.0,3116256.0
2017-04-30,136558.0,3116256.0
2017-05-01,136558.0,3116256.0
2017-05-02,136558.0,3116256.0
2017-05-03,136558.0,3116256.0
2017-05-04,136558.0,3116256.0
2017-05-05,136558.0,3116256.0
2017-05-06,136558.0,3116256.0
2017-05-07,136558.0,3116256.0
2017-05-08,136558.0,3116256.0
2017-05-09,136558.0,3116256.0
2017-05-10,136558.0,3116256.0
2017-05-11,136558.0,3116256.0
2017-05-12,136558.0,3116256.0
2017-05-13,136558.0,3116256.0
2017-05-14,136558.0,3116256.0
2017-05-15,136558.0,3116256.0
2017-05-16,136558.0,3116256.0
2017-05-17,136558.0,3116256.0
2017-05-18,136558.0,3116256.0
2017-05-19,136558.0,3116256.0
2017-05-20,136558.0,3116256.0
2017-05-21,136558.0,3116256.0
2017-05-22,136558.0,3116256.0
2017-05-23,136558.0,3116256.0
2017-05-24,136558.0,3116256.0
2017-05-25,136558.0,3116256.0
2017-05-26,136558.0,3116256.0
2017-05-27,136558.0,3116256.0
2017-05-28,136558.0,3116256.0
2017-05-29,136558.0,3116256.0
2017-05-30,136558.0,3116256.0
2017-05-31,136558.0,3116256.0
2017-06-01,136558.0,3116256.0
2017-06-02,136558.0,3116256.0
2017-06-03,136558.0,3116256.0
2017-06-04,136558.0,3116256.0
2017-06-05,136558.0,3116256.0
2017-06-06,136558.0,3116256.0
2017-06-07,136558.0,3116256.0
2017-06-08,136558.0,3116256.0
2017-06-09,136558.0,3116256.0
2017-06-10,136558.0,3116256.0
2017-06-11,136558.0,3116256.0
2017-06-12,136558.0,3116256.0
2017-06-13,136558.0,3116256.0
2017-06-14,136558.0,3116256.0
2017-06-15,136558.0,3116256.0
2017-06-16,136558.0,3116256.0
2017-06-17,136558.0,3116256.0
2017-06-18,136558.0,3116256.0
2017-06-19,136558.0,3116256.0
2017-06-20,136558.0,3116256.0
2017-06-21,136558.0,3116256.0
2017-06-22,136558.0,3116256.0
2017-06-23,136558.0,3116256.0
2017-06-24,136558.0,3116256.0
2017-06-25,136558.0,3116256.0
2017-06-26,136558.0,3116256.0
2017-06-27,136558.0,3116256.0
2017-06-28,136558.0,3116256.0
2017-06-29,136558.0,3116256.0
2017-06-30,136558.0,3116256.0
2017-07-01,136558.0,3116256.0
2017-07-02,136558.0,3116256.0
2017-07-03,136558.0,3116256.0
2017-07-04,136558.0,3116256.0
2017-07-05,136558.0,3116256.0
2017-07-06,136558.0,3116256.0
2017-07-07,136558.0,3116256.0
2017-07-08,136558.0,3116256.0
2017-07-09,136558.0,3116256.0
2017-07-10,136558.0,3116256.0
2017-07-11,136558.0,3116256.0
2017-07-12,136558.0,3116256.0
2017-07-13,136558.0,3116256.0
2017-07-14,136558.0,3116256.0
2017-07-15,136558.0,3116256.0
2017-07-16,136558.0,3116256.0
2017-07-17,136558.0,3116256.0
2017-07-18,136558.0,3116256.0
2017-07-19,136558.0,3116256.0
2017-07-20,136558.0,3116256.0
2017-07-21,136558.0,3116256.0
2017-07-22,136558.0,3116256.0
2017-07-23,136558.0,3116256.0
2017-07-24,136558.0,3116256.0
2017-07-25,136558.0,3116256.0
2017-07-26,136558.0,3116256.0
2017-07-27,136558.0,3116256.0
2017-07-28,136558.0,3116256.0
2017-07-29,136558.0,3116256.0
2017-07-30,136558.0,3116256.0
2017-07-31,136558.0,3116256.0
2017-08-01,136558.0,3116256.0
2017-08-02,136558.0,3116256.0
2017-08-03,136558.0,3116256.0
2017-08-04,136558.0,3116256.0
2017-08-05,136558.0,3116256.0
2017-08-06,136558.0,3116256.0
2017-08-07,136558.0,3116256.0
2017-08-08,136558.0,3116256.0
2017-08-09,136558.0,3116256.0
2017-08-10,136558.0,3116256.0
2017-08-11,136558.0,3116256.0
2017-08-12,136558.0,3116256.0
2017-08-13,136558.0,3116256.0
2017-08-14,136558.0,3116256.0
2017-08-15,136558.0,3116256.0
2017-08-16,136558.0,3116256.0
2017-08-17,136558.0,3116256.0
2017-08-18,136558.0,3116256.0
2017-08-19,136558.0,3116256.0
2017-08-20,136558.0,3116256.0
2017-08-21,136558.0,3116256.0
2017-08-22,136558.0,3116256.0
2017-08-23,136558.0,3116256.0
2017-08-24,136558.0,3116256.0
2017-08-25,136558.0,3116256.0
2017-08-26,136558.0,3116256.0
2017-08-27,136558.0,3116256.0
2017-08-28,136558.0,3116256.0
2017-08-29,136558.0,3116256.0
2017-08-30,136558.0,3116256.0
2017-08-31,136558.0,3116256.0
2017-09-01,136558.0,3116256.0
2017-09-02,136558.0,3116256.0
2017-09-03,136558.0,3116256.0
2017-09-04,136558.0,3116256.0
2017-09-05,136558.0,3116256.0
2017-09-06,136558.0,3116256.0
2017-09-07,136558.0,3116256.0
2017-09-08,136558.0,3116256.0
2017-09-09,136558.0,3116256.0
2017-09-10,136558.0,3116256.0
2017-09-11,136558.0,3116256.0
2017-09-12,136558.0,3116256.0
2017-09-13,136558.0,3116256.0
2017-09-14,136558.0,3116256.0
2017-09-15,136558.0,3116256.0
2017-09-16,136558.0,3116256.0
2017-09-17,136558.0,3116256.0
2017-09-18,136558.0,3116256.0
2017-09-19,136558.0,3116256.0
2017-09-20,136558.0,3116256.0
2017-09-21,136558.0,3116256.0
2017-09-22,136558.0,3116256.0
2017-09-23,136558.0,3116256.0
2017-09-24,136558.0,3116256.0
2017-09-25,136558.0,3116256.0
2017-09-26,136558.0,3116256.0
2017-09-27,136558.0,3116256.0
2017-09-28,136558.0,3116256.0
2017-09-29,136558.0,3116256.0
2017-09-30,136558.0,3116256.0
2017-10-01,136558.0,3116256.0
2017-10-02,136558.0,3116256.0
2017-10-03,136558.0,3116256.0
2017-10-04,136558.0,3116256.0
2017-10-05,136558.0,3116256.0
2017-10-06,136558.0,3116256.0
2017-10-07,136558.0,3116256.0
2017-10-08,136558.0,3116256.0
2017-10-09,136558.0,3116256.0
2017-10-10,136558.0,3116256.0
2017-10-11,136558.0,3116256.0
2017-10-12,136558.0,3116256.0
2017-10-13,136558.0,3116256.0
2017-10-14,136558.0,3116256.0
2017-10-15,136558.0,3116256.0
2017-10-16,136558.0,3116256.0
2017-10-17,136558.0,3116256.0
2017-10-18,136558.0,3116256.0
2017-10-19,136558.0,3116256.0
2017-10-20,136558.0,3116256.0
2017-10-21,136558.0,3116256.0
2017-10-22,136558.0,3116256.0
2017-10-23,136558.0,3116256.0
2017-10-24,136558.0,3116256.0
2017-10-25,136558.0,3116256.0
2017-10-26,136558.0,3116256.0
2017-10-27,136558.0,3116256.0
2017-10-28,136558.0,3116256.0
2017-10-29,136558.0,3116256.0
2017-10-30,136558.0,3116256.0
2017-10-31,136558.0,3116256.0
2017-11-01,136558.0,3116256.0
2017-11-02,136558.0,3116256.0
2017-11-03,136558.0,3116256.0
2017-11-04,136558.0,3116256.0
2017-11-05,136558.0,3116256.0
2017-11-06,136558.0,3116256.0
2017-11-07,136558.0,3116256.0
2017-11-08,136558.0,3116256.0
2017-11-09,136558.0,3116256.0
2017-11-10,136558.0,3116256.0
2017-11-11,136558.0,3116256.0
2017-11-12,136558.0,3116256.0
2017-11-13,136558.0,3116256.0
2017-11-14,136558.0,3116256.0
2017-11-15,136558.0,3116256.0
2017-11-16,136558.0,3116256.0
2017-11-17,136558.0,3116256.0
2017-11-18,136558.0,3116256.0
2017-11-19,136558.0,3116256.0
2017-11-20,136558.0,3116256.0
2017-11-21,136558.0,3116256.0
2017-11-22,136558.0,3116256.0
2017-11-23,136558.0,3116256.0
2017-11-24,136558.0,3116256.0
2017-11-25,136558.0,3116256.0
2017-11-26,136558.0,3116256.0
2017-11-27,136558.0,3116256.0
2017-11-28,136558.0,3116256.0
2017-11-29,136558.0,3116256.0
2017-11-30,136558.0,3116256.0
2017-12-01,136558.0,3116256.0
2017-12-02,136558.0,3116256.0
2017-12-03,136558.0,3116256.0
2017-12-04,136558.0,3116256.0
2017-12-05,136558.0,3116256.0
2017-12-06,136558.0,3116256.0
2017-12-07,136558.0,3116256.0
2017-12-08,136558.0,3116256.0
2017-12-09,136558.0,3116256.0
2017-12-10,136558.0,3116256.0
2017-12-11,136558.0,3116256.0
2017-12-12,136558.0,3116256.0
2017-12-13,136558.0,3116256.0
2017-12-14,136558.0,3116256.0
2017-12-15,136558.0,3116256.0
2017-12-16,136558.0,3116256.0
2017-12-17,136558.0,3116256.0
2017-12-18,136558.0,3116256.0
2017-12-19,136558.0,3116256.0
2017-12-20,136558.0,3116256.0
2017-12-21,136558.0,3116256.0
2017-12-22,136558.0,3116256.0
2017-12-23,136558.0,3116256.0
2017-12-24,136558.0,3116256.0
2017-12-25,136558.0,3116256.0
2017-12-26,136558.0,3116256.0
2017-12-27,136558.0,3116256.0
2017-12-28,136558.0,3116256.0
2017-12-29,136558.0,3116256.0
2017-12-30,136558.0,3116256.0
2017-12-31,136558.0,3116256.0
2018-01-01,135420.0,3124651.0
2018-01-02,135420.0,3124651.0
2018-01-03,135420.0,3124651.0
2018-01-04,135420.0,3124651.0
2018-01-05,135420.0,3124651.0
2018-01-06,135420.0,3124651.0
2018-01-07,135420.0,3124651.0
2018-01-08,135420.0,3124651.0
2018-01-09,135420.0,3124651.0
2018-01-10,135420.0,3124651.0
2018-01-11,135420.0,3124651.0
2018-01-12,135420.0,3124651.0
2018-01-13,135420.0,3124651.0
2018-01-14,135420.0,3124651.0
2018-01-15,135420.0,3124651.0
2018-01-16,135420.0,3124651.0
2018-01-17,135420.0,3124651.0
2018-01-18,135420.0,3124651.0
2018-01-19,135420.0,3124651.0
2018-01-20,135420.0,3124651.0
2018-01-21,135420.0,3124651.0
2018-01-22,135420.0,3124651.0
2018-01-23,135420.0,3124651.0
2018-01-24,135420.0,3124651.0
2018-01-25,135420.0,3124651.0
2018-01-26,135420.0,3124651.0
2018-01-27,135420.0,3124651.0
2018-01-28,135420.0,3124651.0
2018-01-29,135420.0,3124651.0
2018-01-30,135420.0,3124651.0
2018-01-31,135420.0,3124651.0
2018-02-01,135420.0,3124651.0
2018-02-02,135420.0,3124651.0
2018-02-03,135420.0,3124651.0
2018-02-04,135420.0,3124651.0
2018-02-05,135420.0,3124651.0
2018-02-06,135420.0,3124651.0
2018-02-07,135420.0,3124651.0
2018-02-08,135420.0,3124651.0
2018-02-09,135420.0,3124651.0
2018-02-10,135420.0,3124651.0
2018-02-11,135420.0,3124651.0
2018-02-12,135420.0,3124651.0
2018-02-13,135420.0,3124651.0
2018-02-14,135420.0,3124651.0
2018-02-15,135420.0,3124651.0
2018-02-16,135420.0,3124651.0
2018-02-17,135420.0,3124651.0
2018-02-18,135420.0,3124651.0
2018-02-19,135420.0,3124651.0
2018-02-20,135420.0,3124651.0
2018-02-21,135420.0,3124651.0
2018-02-22,135420.0,3124651.0
2018-02-23,135420.0,3124651.0
2018-02-24,135420.0,3124651.0
2018-02-25,135420.0,3124651.0
2018-02-26,135420.0,3124651.0
2018-02-27,135420.0,3124651.0
2018-02-28,135420.0,3124651.0
2018-03-01,135420.0,3124651.0
2018-03-02,135420.0,3124651.0
2018-03-03,135420.0,3124651.0
2018-03-04,135420.0,3124651.0
2018-03-05,135420.0,3124651.0
2018-03-06,135420.0,3124651.0
2018-03-07,135420.0,3124651.0
2018-03-08,135420.0,3124651.0
2018-03-09,135420.0,3124651.0
2018-03-10,135420.0,3124651.0
2018-03-11,135420.0,3124651.0
2018-03-12,135420.0,3124651.0
2018-03-13,135420.0,3124651.0
2018-03-14,135420.0,3124651.0
2018-03-15,135420.0,3124651.0
2018-03-16,135420.0,3124651.0
2018-03-17,135420.0,3124651.0
2018-03-18,135420.0,3124651.0
2018-03-19,135420.0,3124651.0
2018-03-20,135420.0,3124651.0
2018-03-21,135420.0,3124651.0
2018-03-22,135420.0,3124651.0
2018-03-23,135420.0,3124651.0
2018-03-24,135420.0,3124651.0
2018-03-25,135420.0,3124651.0
2018-03-26,135420.0,3124651.0
2018-03-27,135420.0,3124651.0
2018-03-28,135420.0,3124651.0
2018-03-29,135420.0,3124651.0
2018-03-30,135420.0,3124651.0
2018-03-31,135420.0,3124651.0
2018-04-01,135420.0,3124651.0
2018-04-02,135420.0,3124651.0
2018-04-03,135420.0,3124651.0
2018-04-04,135420.0,3124651.0
2018-04-05,135420.0,3124651.0
2018-04-06,135420.0,3124651.0
2018-04-07,135420.0,3124651.0
2018-04-08,135420.0,3124651.0
2018-04-09,135420.0,3124651.0
2018-04-10,135420.0,3124651.0
2018-04-11,135420.0,3124651.0
2018-04-12,135420.0,3124651.0
2018-04-13,135420.0,3124651.0
2018-04-14,135420.0,3124651.0
2018-04-15,135420.0,3124651.0
2018-04-16,135420.0,3124651.0
2018-04-17,135420.0,3124651.0
2018-04-18,135420.0,3124651.0
2018-04-19,135420.0,3124651.0
2018-04-20,135420.0,3124651.0
2018-04-21,135420.0,3124651.0
2018-04-22,135420.0,3124651.0
2018-04-23,135420.0,3124651.0
2018-04-24,135420.0,3124651.0
2018-04-25,135420.0,3124651.0
2018-04-26,135420.0,3124651.0
2018-04-27,135420.0,3124651.0
2018-04-28,135420.0,3124651.0
2018-04-29,135420.0,3124651.0
2018-04-30,135420.0,3124651.0
2018-05-01,135420.0,3124651.0
2018-05-02,135420.0,3124651.0
2018-05-03,135420.0,3124651.0
2018-05-04,135420.0,3124651.0
2018-05-05,135420.0,3124651.0
2018-05-06,135420.0,3124651.0
2018-05-07,135420.0,3124651.0
2018-05-08,135420.0,3124651.0
2018-05-09,135420.0,3124651.0
2018-05-10,135420.0,3124651.0
2018-05-11,135420.0,3124651.0
2018-05-12,135420.0,3124651.0
2018-05-13,135420.0,3124651.0
2018-05-14,135420.0,3124651.0
2018-05-15,135420.0,3124651.0
2018-05-16,135420.0,3124651.0
2018-05-17,135420.0,3124651.0
2018-05-18,135420.0,3124651.0
2018-05-19,135420.0,3124651.0
2018-05-20,135420.0,3124651.0
2018-05-21,135420.0,3124651.0
2018-05-22,135420.0,3124651.0
2018-05-23,135420.0,3124651.0
2018-05-24,135420.0,3124651.0
2018-05-25,135420.0,3124651.0
2018-05-26,135420.0,3124651.0
2018-05-27,135420.0,3124651.0
2018-05-28,135420.0,3124651.0
2018-05-29,135420.0,3124651.0
2018-05-30,135420.0,3124651.0
2018-05-31,135420.0,3124651.0
2018-06-01,135420.0,3124651.0
2018-06-02,135420.0,3124651.0
2018-06-03,135420.0,3124651.0
2018-06-04,135420.0,3124651.0
2018-06-05,135420.0,3124651.0
2018-06-06,135420.0,3124651.0
2018-06-07,135420.0,3124651.0
2018-06-08,135420.0,3124651.0
2018-06-09,135420.0,3124651.0
2018-06-10,135420.0,3124651.0
2018-06-11,135420.0,3124651.0
2018-06-12,135420.0,3124651.0
2018-06-13,135420.0,3124651.0
2018-06-14,135420.0,3124651.0
2018-06-15,135420.0,3124651.0
2018-06-16,135420.0,3124651.0
2018-06-17,135420.0,3124651.0
2018-06-18,135420.0,3124651.0
2018-06-19,135420.0,3124651.0
2018-06-20,135420.0,3124651.0
2018-06-21,135420.0,3124651.0
2018-06-22,135420.0,3124651.0
2018-06-23,135420.0,3124651.0
2018-06-24,135420.0,3124651.0
2018-06-25,135420.0,3124651.0
2018-06-26,135420.0,3124651.0
2018-06-27,135420.0,3124651.0
2018-06-28,135420.0,3124651.0
2018-06-29,135420.0,3124651.0
2018-06-30,135420.0,3124651.0
2018-07-01,135420.0,3124651.0
2018-07-02,135420.0,3124651.0
2018-07-03,135420.0,3124651.0
2018-07-04,135420.0,3124651.0
2018-07-05,135420.0,3124651.0
2018-07-06,135420.0,3124651.0
2018-07-07,135420.0,3124651.0
2018-07-08,135420.0,3124651.0
2018-07-09,135420.0,3124651.0
2018-07-10,135420.0,3124651.0
2018-07-11,135420.0,3124651.0
2018-07-12,135420.0,3124651.0
2018-07-13,135420.0,3124651.0
2018-07-14,135420.0,3124651.0
2018-07-15,135420.0,3124651.0
2018-07-16,135420.0,3124651.0
2018-07-17,135420.0,3124651.0
2018-07-18,135420.0,3124651.0
2018-07-19,135420.0,3124651.0
2018-07-20,135420.0,3124651.0
2018-07-21,135420.0,3124651.0
2018-07-22,135420.0,3124651.0
2018-07-23,135420.0,3124651.0
2018-07-24,135420.0,3124651.0
2018-07-25,135420.0,3124651.0
2018-07-26,135420.0,3124651.0
2018-07-27,135420.0,3124651.0
2018-07-28,135420.0,3124651.0
2018-07-29,135420.0,3124651.0
2018-07-30,135420.0,3124651.0
2018-07-31,135420.0,3124651.0
2018-08-01,135420.0,3124651.0
2018-08-02,135420.0,3124651.0
2018-08-03,135420.0,3124651.0
2018-08-04,135420.0,3124651.0
2018-08-05,135420.0,3124651.0
2018-08-06,135420.0,3124651.0
2018-08-07,135420.0,3124651.0
2018-08-08,135420.0,3124651.0
2018-08-09,135420.0,3124651.0
2018-08-10,135420.0,3124651.0
2018-08-11,135420.0,3124651.0
2018-08-12,135420.0,3124651.0
2018-08-13,135420.0,3124651.0
2018-08-14,135420.0,3124651.0
2018-08-15,135420.0,3124651.0
2018-08-16,135420.0,3124651.0
2018-08-17,135420.0,3124651.0
2018-08-18,135420.0,3124651.0
2018-08-19,135420.0,3124651.0
2018-08-20,135420.0,3124651.0
2018-08-21,135420.0,3124651.0
2018-08-22,135420.0,3124651.0
2018-08-23,135420.0,3124651.0
2018-08-24,135420.0,3124651.0
2018-08-25,135420.0,3124651.0
2018-08-26,135420.0,3124651.0
2018-08-27,135420.0,3124651.0
2018-08-28,135420.0,3124651.0
2018-08-29,135420.0,3124651.0
2018-08-30,135420.0,3124651.0
2018-08-31,135420.0,3124651.0
2018-09-01,135420.0,3124651.0
2018-09-02,135420.0,3124651.0
2018-09-03,135420.0,3124651.0
2018-09-04,135420.0,3124651.0
2018-09-05,135420.0,3124651.0
2018-09-06,135420.0,3124651.0
2018-09-07,135420.0,3124651.0
2018-09-08,135420.0,3124651.0
2018-09-09,135420.0,3124651.0
2018-09-10,135420.0,3124651.0
2018-09-11,135420.0,3124651.0
2018-09-12,135420.0,3124651.0
2018-09-13,135420.0,3124651.0
2018-09-14,135420.0,3124651.0
2018-09-15,135420.0,3124651.0
2018-09-16,135420.0,3124651.0
2018-09-17,135420.0,3124651.0
2018-09-18,135420.0,3124651.0
2018-09-19,135420.0,3124651.0
2018-09-20,135420.0,3124651.0
2018-09-21,135420.0,3124651.0
2018-09-22,135420.0,3124651.0
2018-09-23,135420.0,3124651.0
2018-09-24,135420.0,3124651.0
2018-09-25,135420.0,3124651.0
2018-09-26,135420.0,3124651.0
2018-09-27,135420.0,3124651.0
2018-09-28,135420.0,3124651.0
2018-09-29,135420.0,3124651.0
2018-09-30,135420.0,3124651.0
2018-10-01,135420.0,3124651.0
2018-10-02,135420.0,3124651.0
2018-10-03,135420.0,3124651.0
2018-10-04,135420.0,3124651.0
2018-10-05,135420.0,3124651.0
2018-10-06,135420.0,3124651.0
2018-10-07,135420.0,3124651.0
2018-10-08,135420.0,3124651.0
2018-10-09,135420.0,3124651.0
2018-10-10,135420.0,3124651.0
2018-10-11,135420.0,3124651.0
2018-10-12,135420.0,3124651.0
2018-10-13,135420.0,3124651.0
2018-10-14,135420.0,3124651.0
2018-10-15,135420.0,3124651.0
2018-10-16,135420.0,3124651.0
2018-10-17,135420.0,3124651.0
2018-10-18,135420.0,3124651.0
2018-10-19,135420.0,3124651.0
2018-10-20,135420.0,3124651.0
2018-10-21,135420.0,3124651.0
2018-10-22,135420.0,3124651.0
2018-10-23,135420.0,3124651.0
2018-10-24,135420.0,3124651.0
2018-10-25,135420.0,3124651.0
2018-10-26,135420.0,3124651.0
2018-10-27,135420.0,3124651.0
2018-10-28,135420.0,3124651.0
2018-10-29,135420.0,3124651.0
2018-10-30,135420.0,3124651.0
2018-10-31,135420.0,3124651.0
2018-11-01,135420.0,3124651.0
2018-11-02,135420.0,3124651.0
2018-11-03,135420.0,3124651.0
2018-11-04,135420.0,3124651.0
2018-11-05,135420.0,3124651.0
2018-11-06,135420.0,3124651.0
2018-11-07,135420.0,3124651.0
2018-11-08,135420.0,3124651.0
2018-11-09,135420.0,3124651.0
2018-11-10,135420.0,3124651.0
2018-11-11,135420.0,3124651.0
2018-11-12,135420.0,3124651.0
2018-11-13,135420.0,3124651.0
2018-11-14,135420.0,3124651.0
2018-11-15,135420.0,3124651.0
2018-11-16,135420.0,3124651.0
2018-11-17,135420.0,3124651.0
2018-11-18,135420.0,3124651.0
2018-11-19,135420.0,3124651.0
2018-11-20,135420.0,3124651.0
2018-11-21,135420.0,3124651.0
2018-11-22,135420.0,3124651.0
2018-11-23,135420.0,3124651.0
2018-11-24,135420.0,3124651.0
2018-11-25,135420.0,3124651.0
2018-11-26,135420.0,3124651.0
2018-11-27,135420.0,3124651.0
2018-11-28,135420.0,3124651.0
2018-11-29,135420.0,3124651.0
2018-11-30,135420.0,3124651.0
2018-12-01,135420.0,3124651.0
2018-12-02,135420.0,3124651.0
2018-12-03,135420.0,3124651.0
2018-12-04,135420.0,3124651.0
2018-12-05,135420.0,3124651.0
2018-12-06,135420.0,3124651.0
2018-12-07,135420.0,3124651.0
2018-12-08,135420.0,3124651.0
2018-12-09,135420.0,3124651.0
2018-12-10,135420.0,3124651.0
2018-12-11,135420.0,3124651.0
2018-12-12,135420.0,3124651.0
2018-12-13,135420.0,3124651.0
2018-12-14,135420.0,3124651.0
2018-12-15,135420.0,3124651.0
2018-12-16,135420.0,3124651.0
2018-12-17,135420.0,3124651.0
2018-12-18,135420.0,3124651.0
2018-12-19,135420.0,3124651.0
2018-12-20,135420.0,3124651.0
2018-12-21,135420.0,3124651.0
2018-12-22,135420.0,3124651.0
2018-12-23,135420.0,3124651.0
2018-12-24,135420.0,3124651.0
2018-12-25,135420.0,3124651.0
2018-12-26,135420.0,3124651.0
2018-12-27,135420.0,3124651.0
2018-12-28,135420.0,3124651.0
2018-12-29,135420.0,3124651.0
2018-12-30,135420.0,3124651.0
2018-12-31,135420.0,3124651.0
2019-01-01,139549.0,3124157.0
2019-01-02,139549.0,3124157.0
2019-01-03,139549.0,3124157.0
2019-01-04,139549.0,3124157.0
2019-01-05,139549.0,3124157.0
2019-01-06,139549.0,3124157.0
2019-01-07,139549.0,3124157.0
2019-01-08,139549.0,3124157.0
2019-01-09,139549.0,3124157.0
2019-01-10,139549.0,3124157.0
2019-01-11,139549.0,3124157.0
2019-01-12,139549.0,3124157.0
2019-01-13,139549.0,3124157.0
2019-01-14,139549.0,3124157.0
2019-01-15,139549.0,3124157.0
2019-01-16,139549.0,3124157.0
2019-01-17,139549.0,3124157.0
2019-01-18,139549.0,3124157.0
2019-01-19,139549.0,3124157.0
2019-01-20,139549.0,3124157.0
2019-01-21,139549.0,3124157.0
2019-01-22,139549.0,3124157.0
2019-01-23,139549.0,3124157.0
2019-01-24,139549.0,3124157.0
2019-01-25,139549.0,3124157.0
2019-01-26,139549.0,3124157.0
2019-01-27,139549.0,3124157.0
2019-01-28,139549.0,3124157.0
2019-01-29,139549.0,3124157.0
2019-01-30,139549.0,3124157.0
2019-01-31,139549.0,3124157.0
2019-02-01,139549.0,3124157.0
2019-02-02,139549.0,3124157.0
2019-02-03,139549.0,3124157.0
2019-02-04,139549.0,3124157.0
2019-02-05,139549.0,3124157.0
2019-02-06,139549.0,3124157.0
2019-02-07,139549.0,3124157.0
2019-02-08,139549.0,3124157.0
2019-02-09,139549.0,3124157.0
2019-02-10,139549.0,3124157.0
2019-02-11,139549.0,3124157.0
2019-02-12,139549.0,3124157.0
2019-02-13,139549.0,3124157.0
2019-02-14,139549.0,3124157.0
2019-02-15,139549.0,3124157.0
2019-02-16,139549.0,3124157.0
2019-02-17,139549.0,3124157.0
2019-02-18,139549.0,3124157.0
2019-02-19,139549.0,3124157.0
2019-02-20,139549.0,3124157.0
2019-02-21,139549.0,3124157.0
2019-02-22,139549.0,3124157.0
2019-02-23,139549.0,3124157.0
2019-02-24,139549.0,3124157.0
2019-02-25,139549.0,3124157.0
2019-02-26,139549.0,3124157.0
2019-02-27,139549.0,3124157.0
2019-02-28,139549.0,3124157.0
2019-03-01,139549.0,3124157.0
2019-03-02,139549.0,3124157.0
2019-03-03,139549.0,3124157.0
2019-03-04,139549.0,3124157.0
2019-03-05,139549.0,3124157.0
2019-03-06,139549.0,3124157.0
2019-03-07,139549.0,3124157.0
2019-03-08,139549.0,3124157.0
2019-03-09,139549.0,3124157.0
2019-03-10,139549.0,3124157.0
2019-03-11,139549.0,3124157.0
2019-03-12,139549.0,3124157.0
2019-03-13,139549.0,3124157.0
2019-03-14,139549.0,3124157.0
2019-03-15,139549.0,3124157.0
2019-03-16,139549.0,3124157.0
2019-03-17,139549.0,3124157.0
2019-03-18,139549.0,3124157.0
2019-03-19,139549.0,3124157.0
2019-03-20,139549.0,3124157.0
2019-03-21,139549.0,3124157.0
2019-03-22,139549.0,3124157.0
2019-03-23,139549.0,3124157.0
2019-03-24,139549.0,3124157.0
2019-03-25,139549.0,3124157.0
2019-03-26,139549.0,3124157.0
2019-03-27,139549.0,3124157.0
2019-03-28,139549.0,3124157.0
